clean_text,label
"@CNN Proud? Dr. Birx of - Bleach or Optional Masks.Result COVID 170,000 Deaths.  5.44 M casesNot Proud:KRISTIN URQUIZA’S FATHER’S ONLY “PRE-EXISTING CONDITION WAS TRUSTING DONALD TRUMP AND FOR THAT HE PAID WITH HIS LIFE”@SpeakerPelosi  via @politico",0
There’s a guy here saying that #Covid_19 doesn’t exist. At least with the mask on I don’t have to smile. You will see the eye roll though 😒😒. #dontstart,2
"As a major holiday approaches, let’s try and keep in mind that masks and social distancing keep US all safe, not just you!  #happyfourthofjuly #blues #bluesguitar #blueswoman #59strat #67epiphoneriviera #straturday… ",0
@jaketapper Haven't they all already had Covid?And called it a Hoax?And refused to wear masks?Or promote distancing to slow the spread?,0
Greg Abbott is a moron. I almost can’t wait until the COVID numbers spike again and we end up in a real lockdown because “tough” Texans can’t wear a mask that weighs 12 grams. #snowflakes,0
"@MidAmericanGuy @jorstinbar @RealMattCouch @johncardillo @GovWhitmer What I want to understand is why once you were able to go to their window and call them, did both caller and patient still have to wear a mask?",2
@MindyKincade @hollandcourtney @PolitiBunny I am surprised at the outrage over this and the support of Trump’s continued mask-less rallies during a pandemic.  This proves it is all political and is not about COVID-19!,0
My goodness. This thread. #WearAMask ,2
"@ChrisWickNews I got Covid, I wore mask.",2
"if my 3 yr old brother can properly wear a mask all day at school, everyday. so can you. ",0
"this is why the united states is leading in covid-19 cases! this EMT legit said it violated her 2nd amendment rights... it’s a protective mask not a GUN. it’s this bad all over where i live in the mid-west, where they think the virus is fake #coronavirus #wearadamnmask",0
"@komonews Masks are proven to lower oxygen levels. Lowering levels makes you sick! Thus they can say your Covid symptomatic. It's all a sick sick game to Inslee, Bill Gates and the sickos that are experimenting with our health for $$ and political gain.",1
"My Purim this year: boo haman, boo Covid. All set on masks. What’s the zoom link again? ",0
“You don’t work with adults tho. How is COVID traumatic for you?”I’ve cared for baby’s w/ no fathers because they died from COVID before baby was born. I’ve consoled grandparents that have to take home baby because mom died after birth from COVID.  Please. Wear. Your. Masks.,0
"I'm so old, I remember when the #AIDS epidemic broke out in the '80's, &amp; all the GOP christofascists wanted to ""quarantine all the gays"" to stop the spread. Now, they scream about their ""rights"" &amp; ""freedom"" to infect us all with COVID19 rather than wear masks or forgo haircuts ",0
"Seriously, if you happen to be visiting this area for Labor Day weekend (please wear a mask!!!!), get take out from 518 Noodle Bar. You will ~not~ be sorry.",0
"Lack of social distancing &amp; the lack of wearing masks led to this. Following the experts’ recommendations is what good leaders do. We are approaching winter &amp; the 7 day ave # of cases is &gt;40K. We need National leadership now, but we don’t have it. Biden must win or we all lose. ",0
@CAgovernor Just one example of #California ignoring #Masks. Manhattan Beach #entitled #spoiled  #Covid_19  ,2
"There are now 1,450 cases of COVID 19 cases in San Francisco!  Most People are in Quarantine and the ones who are out getting groceries or going to the Pharmacy are wearing their Masks, gloves!",2
@Emma_Har81 A shield doesn’t even touch the face so there’s no exemptions for that and if you’re unable to wear a mask then there’s options for you to shop online or via delivery services .,2
"@HamillHimself Yes, episodes one and two of The new season of The Good Doctor. A must watch for anyone who doesn’t believe Covid is real. Real stories taken to make the show. You’ll wear a mask after you watch it.",0
This. This X 100000000. @KellyannePolls you are now someone that is not only infected but has possibly passed it to others. What do you now say to those high risk people that you could have passed it to through lack of mask and social distancing? ,0
There is no way that y’all still believe that covid is fake and mask don’t work while going to school to be A NURSE?!,0
..... but unfortunately it may get worse before it gets better. Ravens football was my escape from everyday life. Now I’m going watch from my couch. So wear a damn mask and don’t be a racist bag of 💩,0
Unconfirmed but apparently trump has had covid for at least 72 hours which means that he went and debated?? With covid????????? And made fun of Biden for not wearing a mask??????,0
@BlueHenArt Thank you honey for the advice and I will listen to you. I’ve got hand sanitizer all of the house we wash your hands continuously he wears a mask outside matter a fact all three of them do as a as me when I walk the dog. Like I said I shouldn’t of gone as far,2
Our local health experts @CU_PublicHealth @OSFHealthCare &amp; @Carle_org have said since March to assume everyone you come in contact with could be positive for #COVID19. 😷#MaskUp @Illinois_Alma @illinihousing,2
"People need to wear masks, socially distance when possible, and get the vaccine when it becomes publicly available. And we need to continue to do the same activities as we have always done, just with those precautions. Because you can't wait for a miracle.",0
#covid. #trump Your loved ones will be dying in exactly 2-3 weeks due to asshole-in-chief saying DONT WEAR MASKS!  Come out 4th! Good luck!,0
"Decent layer of Saharan dust in the air today over Tulsa. Expect this to last for several days, your COVID mask precautions should help with the particulate matter in the air.  ",2
I'm pissed off. All you anti maskers and 45 supporters can all go screw yourselves. My friend @McmillenTA is sick with covid.  All because people are selfish and stupid. #WearAMask #WearADamnMask stop being selfish,0
"@AndyGrewal @beyondreasdoubt The CDC guidance you’re referencing refers to cloth face coverings (), not all face coverings, not all masks. ",2
Well these things happen! Put on your damn mask and stop talking SHIT!!! Watch your mouth!!!!!!!! ,0
If you are going to wear a mask please wear the ones that actually work!! ,2
Please be safe. #wearamask ,0
"Working in hospitality is so much fun, but man it shows you how much common sense people lack. I just asked a lady to put on a mask, she responds “ Sir I can’t wear one because of a heart condition I’ve been diagnosed with.” As she is walking outside to smoke a cigarette...🤔",0
"@elizagnnnn Unfortunately, it seems that the anti mask people are also anti social distancing. I know it sounds hard to believe with what this country has been through, but I think there are still a lot of Trump people out there and anti maskers who still think this thing is a hoax.",0
My parents have passed but I was talking to my sister about this and there is no way either one of them would wear a mask.  We would have to fight with them to put on a seatbelt. ,2
"New covid guidelines : “Mask and All Hart hoodies required”  link in @allhartclothing - hoodie Szn 💙 @ Minneapolis, Minnesota ",2
I swear this country is the only one with such an eclectic collection of idiots in #Congress! #COVID19 #covidinamerica #COVIDー19 #WearAMask #WearADamnMask #MaskUp ,0
@LetitiaMontana Did you really think a hospital during a pandemic is going to let you in without a mask? 😳,0
@cleo_peterson I definitely wear a mask at the grocery store or any place in public. It stymies me that so many people walk around in public with no mask. Do they really think they are exempt from COVID or are they just too stupid and disrespectful,0
Looks like I can leave ya all early!Habe a great day!And WEAR YOUR MASK!🇺🇸💕🇺🇸,0
"@marcorubio @repvos Suddenly Wisconsin has 20,000 cases in 3 days! Last WEEK @RepBryanSteil @wisgop was hosting a #GOPSuperSpreaders event 4 Miles from my house! #GOPBetrayedAmerica #GOPHypocrites Where is YOUR plan!!!! #WearAMask ",0
Okay... I just made this😅😅 please enjoy this meme guys! #MaskUpAZ #SocialDistancing #WNBA @PhoenixMercury @MercuryCOO ,2
Stay home. Wear a damn mask. ,0
"📮@brithume,• You published photo of Biden wearing a mask in early summer. You mocked him &amp; masking.• How many COVID deaths are you DIRECTLY responsible for, you bastard?——@_jonasblum @KBAndersen @ElayneBoosler @theharryshearer @judithowen @joan_osborne @BooslerS",0
"@teachzim @BraggsInStands @Iamvick @chicagosmayor @ChicagoBears No she's not pissed. We are reasonable about the issue. Its not an easy one to maneuver, I agree. We went to the Zoo today. Kept our distance. Wore our masks. But we took the risk. I understand your side of it. Truly. Maybe it is lockdown fatigue. But I also think protocol helps.",2
Just wear. A damn. Mask. ,0
You have been a crook and a racist all your life! As well worked with Russians to cheat. How are you still President period. Go wear your mask and lay down ..  ,0
@donwinslow some masks...no spacing....no fans....ventilation....too enclosed....I still think it started here last winter before our Covid Spring,2
@chrismo12365268 @slemar_ Well we're still waiting for a vaccine. Fauci said we should still mask up until the end of 2021 even if we get a vaccine soon.,2
"Everyone should wear masks, but definitely not starting a fight with people who aren’t ",0
There are so many different ways this could have been avoided. You don't want to wear a mask? Fine. Wear a face shield. Don't want to do that? Fine. Online shopping and social distancing. It's not that hard. I get that kids need social interaction... I get it. 4/?,2
"YALL. KEMP WOULD RATHER WASTE TIME, ENERGY AND RESOURCES SUING THE ATLANTA MASK MANDATE THAN ACTUALLY DO SOMETHING USEFUL TO HELP COMBAT COVID. what a fucking disgrace i hate it here",0
Even at restaurants... we put a mask on to walk in just to take it off once we are sat. I see people pull their mask under their nose or even down to their chin... people already didn’t listen! Let people make their own choices. You wear one? Cool. You don’t? Cool. Mind your own. ,2
Wow! Pettis County be safe! Wear masks! ,0
Way too many people at this game will never beat this virus these fans are being very Reckless way too close together no mask no social distancing football is not worth other people's lives wake up everybody #TexasVsOU ,0
@the1nottwo I got invited to her release party last night but Covid lol no one was wearing masks 😷,2
"Day #225 of @DanielleLaPorte #truthbomb""Your soul is love of all loves""(Only posting daily quotes for the next weekish)#thoughtoftheday #InItTogether #WeGotThisWA #mindfulness #BeKind #BePositive #wellness  #StayHome #Thankful #WashYourHands #WearAMask #AloneTogether ",2
@MBTA Tell me how COVID-19 is suppose to stop spreading when 4 people on my mbta car don’t have mask or face coverings 😷 on and people are standing and sitting so close together?! On the blue line there should be security at every station,0
"@ArasAroyan @jolia_pati @AmlongJudyann @Robthefrosty @GeraldW44206008 @Brindlepooch @book960 @catsequalneko @Rubicon1313 @ResisterChic @HLStockenstrom @HibaWants @KathleenRMC1 @seacreaturemama @noah_nonsense @suzyq8825 @pixie_gates @Eliz2Vargas @greger_mary @Rosie_wearamask @FreeMe_YES @IndieAgitator @LocolopezNYC @Biden_Army @leonresists @Djangomydog @lmakowski3 @glennkirschner2 @SueisStaying @PlumptyTrumpty @katibug817 @BrenSumner @WordsDawn @PattyCross2160 @cris_n3wy @PapaPorter1 @xtraferocity @doxie53 @Peatches66 @zelda229 @56blackcat @bogdanoffelaine @davidmweissman @WaterDean @Effy_Got_banned @ConfedofLunches @Starscream35 @iDGRic @Aprylsmithts @trudygonzales Wish I was there floating with you and all my friends on here. Once all the COVID-19 is gone, we should have a reunion.",2
@replouiegohmert you didn't contact the virus by wearing a mask it's from not wearing a mask you moron ,0
Rural Oregon you are not untouchable with COVID-19. Keep your distance and wear your mask when you’re out in public. I know y’all think there a fewer cases but all it takes is someone to cough on you or any surface area you make come into contact with.,0
i love that the cat probably looks like any other cat but miles makes the cat wear a spiderman mask just so people know the cat's with him 🥰🥰🥰 #spidercat ,2
the mask let’s you can ,2
"@jayrosen_nyu I don't get it. They all wear clothes, right? That can be both uncomfortable and restrictive. And sweaty. So what's the problem with wearing a mask? It's just an extra piece of clothing",0
Me not understanding why yall can’t stay in your damn houses. 😬.. Just playing... wear a mask....📸 MindYoBidness @ Milky Way Galaxy ,0
Wear a mask and keep your distance!!!! ,0
"Ya know @JeffParishGov West Jefferson Medical Center will make you wait in an area, with the busiest traffic while bringing family to an appointment. To make matters worse, most of the staff here has forgotten how to wear a mask properly....",0
Me running the other direction from a group of non-maskers #NoMasks #COVID19 #COVIDIOTS ,0
"@katherineefoley Breath will escape somehow. If masks filter out aerosolized particles &gt;30 microns, but anything smaller gets through, how effective are they?Guess how big the Sars-CoV-2 particle is.#FactsMatter #FactsNotFear #TruthWillPrevail ",1
wear a mask so I can wear my uniform this year👉🏽👈🏽#WearAMask #COVID19 #senior2021,0
@CBSThisMorning Hey with all celebrating and all what about the mask and covid-19 or is it all over with since biden thinks he have the election,2
@Craig_A_Spencer @jmreycroft What I don’t understand is how all the Republicans can ignore this. Continue to be covid deniers. Anti maskers. Why do they want this? Do they want everyone to die?,0
"*Mask and social distancing rules do not apply if you're protesting, rioting, looting, vandalizing or committing arson or assault. ",2
I’ll gladly wear a mask on every single future flight if the middle seats can never be filled again,2
Hey @unitedWhat the hell? #COVIDisAirborne maybe let people protect themselves from the virus that's killed more than 400k americans?NJ Passenger Kicked Off Flight En Route to Super Bowl For Wearing Specialty Mask ,0
Christmas 2020 #christmas #denver #wearamask 😷 @ Cherry Creek North - Fillmore Plaza ,2
Let me get this straight...no trials in person. But ppl expect teachers to be in small spaces all day w/ hundreds of kids who absolutely will not wear masks properly &amp; have horrible hygiene. And not be anxious about their personal health. Got it. #hypocrites #covid19 🤦🏻‍♀️ ,0
@JoeNBC We wear seatbeltsIt is a LAW that everyone must wear a seatbelt when in a moving car that is on any road. Why is it not a LAW that everyone wear a mask when in public?Wearing both saves lives.,0
@HouseDemocrats @RepJeffries Sorry for the loss but not more so than any of the others ... &amp; serious question ... did he wear a mask?,2
@mdnij34 I will wear a mask for as long as necessary to protect others and myself.,0
And if they stay six feet away they don't have to wear a mask. Oops. ,2
"@FLOTUS If you wore a mask with your husband this year, I would of believed this tweet.  But, you didn't.  Can't do a simple thing like wear a mask to save lives?  Sheesh!",0
"FACE MASKS in soon. givinghopeapparel ❤️ Which one would you wear? 👀 My personal favorite is #FUCKCOVID 🖕🏼😊 cause....FUCK COVID 😂😂😒 @ Detroit, Michigan ",2
"#BlackLivesMatter ￼isn’t a trend. Use your voice to fight for #equityequality! Register to vote in your state, defund the police, help the community &amp; make sure your on the Census. Here’s helpful links to donate, sign petitions, &amp; etc.  #wearamask",2
"@TheVotersSay @govkristinoem This is about smiling? Guys do love telling women to smile. Get a mask with a window. I’m not really feeling much like smiling given the sharp rise in Covid cases though, chuckles.",2
"I choose not to wear a mask and keep for away from you, because I don't like to give you my Freedom. ",1
And I mean even the thuggest thugs wear masks when I see them 😂 it may be a red or blue mask but a mask nonetheless 😂 ,0
@travis79991 @GAFollowers That’s the point dawg. Stay at home if you don’t wanna have to wear a mask.,2
"Got a 💇‍♂️ on Sunday. Salon had excellent #COVID19 precautions: all masked, temp checks, 50% capacity, plastic shields btwn stations, cutting techniques 4 masks.My stylist &amp; I had our typical interaction. We took care of each other &amp; did our part to get the economy humming. ",0
@needmorewine55 @Almost_Raymond @JasonKander @RaviMGupta @Majority54 @realDonaldTrump Second this one but also that democrats want you to wear a mask all the time. - which where did that come from?,2
"A reminder that in Georgia the R-controlled House requires members to #COVID19 test 2X/week AND wear a mask. Yet, Ohio gets weak R leadership who allows this &amp; can’t even accommodate virtual testimony, forcing Ohioans to choose between their health &amp; participating in their gov’t. ",2
I just wanna know why I still see so many people at bars and clubs partying without masks on like we aren’t still going through a pandemic right now 🙃 like yea I understand once in a while but damn it’s like y’all out 24/7. We’re trying to end a pandemic not spread it,0
"Pacific Flyers will be performing live this Sunday from 1-3 P.M. at San Diego Mission Bay Boat &amp; Ski Club, located at 2606 N Mission Bay Dr. San Diego, CA 92109Help us kick-off daylight savings time with a socially-distant outdoor gig.Masks and social distancing are required.",2
"@CitizenVenice @MikeBoninLA In less than 72 hours, Joe Biden:—Killed 70,000+ jobs—Eliminated women's sports—Invaded Syria—Left the National Guard to freeze in a garage—Admitted he doesn't have a plan to fight COVID—Broke his own mask mandate EO—Ended US energy independence #NOTMYPRESIDENTBIDEN",2
Our police @Starkville_PD will be there to greet them and require them to do what they are supposed to do during this time. We are looking for that functional normal. It includes masks and social/physical distancing. ,0
Winter Covid-19 Wednesday#covid #coronavirus #corona #stayhome #staysafe #stayathome #quarantine #lockdown #socialdistancing #pandemic #virus #instagram  #newnormal #bhfyp #COVID19 #safety #wearamask #quarantined #MaskUp #lifehacks #lifehack #lifestyle #anxiety #mask #COVIDー19 ,2
Yeah 🤦‍♂️. It's gonna get worse if 😷 everyone doesn't wear masks. ,0
"@TimRunsHisMouth Wasn’t the CDC, the agency whose purpose is to prepare to defend America from a pandemic, the agency that screwed up testing, lacked PPE stockpiles and initially told us masks do no good?",0
Take the mask off 😷 off! ,1
"I’m on my way up to the @KSShrineBowl for the 47th annual game. This one kicks off 7 p.m. in Topeka.In a world of masks, hand sanitizer, social distancing, what has the vibe been like?Go inside the 2020 experience:",2
"1/x If #Wisconsin could take #COVID19 seriously, it would be marvy. ❤️ how my daughter noted the # of “mask breaks” at her school. 🤦‍♀️ Really? Why stop there, let’s take breathing breaks too. #Wisconsin Returns To #Chicago's COVID-19 Travel Quarantine List ",2
😷😷😷😷 a push for below 5% #MaskUp be smart and we got this! ,0
"No shade. Hot day. No social distancing. Very little mask use. Nothing says Trump like a potential super spreader in The Villages, Florida. Horrible. ",0
Key West gets it. What's wrong with the rest of Florida?- Key West will require everyone to wear a mask and can fine anyone who doesn't up to $500.,0
Me too!#WearAMask ,0
"It’d be nice if people could start wearing masks. Like you should’ve been wearing one since March but it’s never too late to start. Please, wear a fucking mask",0
"❌VERY PROUD, But WORRIED❌ Despite being an Ortho Nurse, my beautiful wife is caring for COVID patients today..🔽🔽🔽For Her sake &amp; that of her BRAVE  Colleagues, PLEASE #WearAMask #SocialDistance &amp; #STAYHome to BEAT #Covid19 ",0
"@JoJoFromJerz And never forget that 85% of deaths from the pandemic could have been avoided with leadership in late February, with lockdown and near universal mask wearing!",0
I have tested positive for #COVID19 and I’m hella symptomatic. This is no joke. You anti maskers need to smarten up.,0
"The R value, the measurement of COVID-19 ability to spread, has been dropping in Missouri. Is now just above 1.2. Means 1 infected person will pass it on to average of 1.2 more people. Needs to keep dropping. #MaskUp417 ",0
"Yes, Black Lives Matter but COVID is still very real.Please protest but wear a mask.Protect yourselves we need all you front liners to be ham they to withstand this movement!",0
@BuckSexton Jack Ryan and James Greer developed Corona virus at Proctor and Gamble. They para glided into Wuhan from the new X-44 two man drone and secreted it into the pool at the Wuhan Plaza Proletarian Casino. To escape they used rubber masks of Chairmen Mao and Deng,2
Can't wait for all the mask fetish porn. ,2
@neiltyson There is no scientific proof we need to wear masks.It is not like vaccines because there is no ground breaking experiment in history that proves masks stop people from getting sick.Public health are incompetent.How dare you tell me to wear a mask!!,1
@NBCNews it’s a global pandemic why are only the children wearing masks,0
"So winter is coming up. Someone on Etsy should really get on the ""insulated"" facemask idea. If the air doesn't hurt our faces AND we protect others from covid...win-win.",0
Per WCHD: Spit/Saliva Rapid tests for Covid-19 are resulting in a high # of false negatives and are only accepted if results are positive. Mercyhealth urgent care in Roscoe &amp; P-ville will be doing NASAL rapid tests starting 10/26. UICOM is free and reliable also #MaskUp,2
"Thanks for the masks Scott Ferguson!  #staysafestayhome #masksforall #coronavirus @ Chicago, Illinois ",0
Wear a fucking mask. My brother-in-law is super sick because his stupid fucking friend didn’t tell him he has COVID-19,0
@BigTimComic @IwriteOK Yeah they got paid in a pandemic to work outside with masks on. I’m not seeing a problem. When Robert complained that it’s distracting I said that it’s highlighting the pandemic. And you come back with symbolism ain’t shit? Okay great guess we shouldn’t point out the pandemic?,2
"306,000 dead and many could’ve been saved by people just wearing a mask. We’ve been waiting for a vaccine, but a mask is a vaccine every time we go out. And it’s been here since March. ",0
Have you voted yet? #WearAMask  #WearAMaskNY,2
"@thomaskaine5 No, not yet! When the hospitals ease on the covid19 restrictions, then.",2
@adamantaflame Like if masks are required and social distancing is required and ENFORCED then yeah have an event! But a lot of times these events are planned to break all kind of rules just for a good time,0
President Trump wearing a mask in public during a pandemic should be ordinary (mundane) and NOT a newsworthy event! I can only imagine what people will be writing in 20 years from now about this incredibly strange time in US history.,0
"Oh nice! Of course one of them was positive, and then laughed about wearing mask ... ",2
"#askingforafriend anybody wanna kippnaped me to Daytona Beach, FL this weekend. I'll do anything to get away from the cold and the snow 😂 I will still wear a mask and practice social distance",0
"#SaveTheTurkeys Pls bypass Thanksgiving 🦃 this year, so you can hug your entire family next year! #WearAMask  ",0
More than doubled in 11 days. Wear a damn mask. Stay home. Wash your hands. ,0
"Trump briefings to return as he calls wearing a mask ""patriotic""  EVIL MENACE AND THREAT TO THE DEMOCRACY OF THE U.S.OF.A AND...MANKIND....VIOLATING THE CONSTITUTION ON A REGULAR BASIS WHEN WILL SOMEBODY THROW THIS TRASH OUT ON THE STREET YOUR EVIL",2
@MSNBC We wear seatbeltsIt is a LAW that everyone must wear a seatbelt when in a moving car that is on any road. Why is it not a LAW that everyone wear a mask when in public?Wearing both saves lives.,0
"@LeviWagner84 It’s scary bc the younger kids don’t understand the extent of it. I hope teachers are on top of social distancing, masks and hygiene. 🤞🏻",0
"Hang in there, folks. Masks, social distancing … ",0
Special masks for special friends..made on request #centuryfurniture #imgettingtiredofthis #phillies #covid19 #tgif @ Abington Junior High School ,2
"Exactly,Would you vote for the party who is backing rioters destroying your cities and properties, the party who wants lockdown indefinitely? The party who’s killed million of jobs and wants mask wearing the new law? The party who wants to defund Police and outlaw guns? ",1
ANOTHER public-health vs. religious rights case now at SCOTUS: Christian &amp; Jewish clergy team up to challenge mask and social-distancing requirements at NJ houses of worship ,2
New strain of COVID in the UK and Italy. Stay safe and mask up🙏🏾,0
"Masks, hand sanitizer, social distancing, lack of gatherings. All of this is very important but for the love of God dont acknowledge that we, as a country, are fat and overall unhealthy. ",0
@WrrrdNrrrdGrrrl I think you still can be contagious? Like you can still carry it around. Hence needing most of the pop to get the vaccine and still wear masks for a while,0
@israel_ayeengel We’re not other countries. But in this case here’s a good example of how Japan got through with this without enforcing masks. ,0
"@_UniqueLaura_ So communism is making people wear masks, because there’s a world-wide pandemic outside our door that has killed 240K Americans? Okay lmao.",0
@Laurie_Garrett It's also timely to ask what has the United States done wrong with covid-19:Experts who were dismissive of covid-19;Public Health officials who hectored Americans not to wear masks;CDC tinkered with and delayed testing;Healthcare which is anything but universal and is costly.,0
y’all barely passed high school chemistry but all of a sudden have an expert opinion on wearing masks during a pandemic...? make it make sense jesus,2
"JV basketball kicks off the night as the varsity cheerleaders 📣 cheer them on. @LangtreeCharter finds a way for students to make memories amid a pandemic. Varsity up next, we are open as schools around us shutter their doors. We stay safe by sanitizing, masks &amp; social distancing ",0
YEAH RIGHT SPANKY! BTW - what's up with mother being MASKLESS CORONA CZAR!? ,2
"masks are nice protection from coronavirus and everything but also do a GREAT job of keeping your face warm on a cold, windy day",0
Getting gas parked right now while wearing my mask and gloves #Quarantine #Adulting,2
"So far, @RepBonnie + @RepJayapal have tested positive for COVID-19 after being holed up in a stuffy room during the insurrection w. @GOP members who laughed when asked to wear masks. Awful.",0
"@z0phi3l @benleemusic Lol. Right. All the masks being worn while people sweated profusely on one another elbow to elbow was enough to limit the spread of the Coronavirus in LA bc an ""expert"" told you so. You're in denial. #smh #brainwashed ",1
"Hostess: ok, I can seat you at this table right here (4 feet away), but I will need you to wear a mask to the table. 𝗟𝗼𝗴𝗶𝗰𝗮𝗹 𝗳𝗿𝗶𝗲𝗻𝗱: 𝘄𝗵𝗮𝘁 𝗵𝗮𝗽𝗽𝗲𝗻𝘀 𝘄𝗵𝗲𝗻 𝗜 𝗴𝗲𝘁 𝘁𝗼 𝘁𝗵𝗲 𝘁𝗮𝗯𝗹𝗲?Hostess: you can take off the mask.",2
"I got serious about a long term pandemic and bought a better mask.Our numbers are surging and the world is very dangerous. Be responsible and take care of the vulnerable and those on the front lines. Disregard the conspiracies, listen to the experts. Please wear a mask. ",0
"@cascasvintagedesign posting a few items all week that will be at our parking lot &amp; warehouse sale this Saturday Jan 30th from 9-2. 15581 Graham St., Huntington #wearamask #socialdistancing #vintageshopping #vintage ",2
@adamcarolla day 1 of this president and I just received an email my 4 year old is mandated to wear a mask all day at pre school. Fuck this guy!,1
Sad but not surprised that @twinrivercasino will cancel all shows through the end of 2021.  Can’t wait to be back at the first event when it’s safe!   #wearamask #GetVaccinated #StaySafeStayHealthy @NETimeGambling ,0
@rpatricknolan @Lancegooden I will and continue to laugh at the anti-maskers that caught COVID. It’s like a terrorist of the Capitol attack getting dragged off of a plane because they are on the No-Fly list.,0
"@ProcterGamble On Monday, Tucker Carlson said that masks don't work to stop COVID-19 spread. Scientists say he's wrong. You keep giving Tucker $$$ to lie. Do you think Tucker will send his kids to school without masks? Would you send your own kids? STOP ADVERTISING ON FOX NEWS.",0
"@CNN Pre-pandemic is now almost ancient history for these kids, let's stand by, wear a mask, stop the spread &amp; follow science. the previous administration didn't try that and look what happened",0
"I’ve been invited to a party for this weekend. The last time I went, I had a N95 mask with over 100 people clacking their fans to music, living in a time before Covid, and I awake to the morning sunrise.But alas, I cannot accept the invitation in a time of a pandemic. ",0
@ShannonOMac PPE. Relief. A break in the misery. That the public understands the consequences and to help us by wearing a mask.,0
"@_ReaalAmerican_ @mschlapp Pence said there would be plenty of masks and PPE for all healthcare workers. If this is so, then why is it in March my daughter and several of her friends and my friends who are nurses did not have in 95 masks or PPE to do their jobs. #penceisadisgrace",2
"In my perfect world, the guy at a Trump rally in WI awhile back who said COVID-19 fear was overblown would be required to see the ICU unit at University Hospital in Madison right about now. With a mask.",0
"@Sw33tDeee @MikeNC629 @tommycmann @robbystarbuck He actually said wearing a mask was patriotic while they claim he said not to wear them 🙄This whole fiasco really proves he’s not a dictator, otherwise these fraudulent votes would have been for Trump right? Bunch of lying hacks.",2
"I say we take Away all restrictions, no masks, no curfews, no social distancing, no safety precautions at all... then once we reach black plague numbers, maybe these ignorant assholes will learn!  ",0
Run Like A Girl ~ @manteo_athletics @manteoxctf @chssocs @beargrass_sports #gallery @  #canon #crosscountry #sportsphotography#GetLeft &amp; wear a #mask @ Manteo High School ,2
"Yes, please.A couple of my top priorities for December:💧 Water shutoff moratorium/restoration for duration of pandemic💲Help struggling families -- auto-extend poverty tax exemption into 2021 😷 #maskupmichigan #mileg #COVID19 ",2
And I am urgeing you to #WearADamnMask And seat 6 ft apart from people and a sporting event that you didn't want to happen but it happened and you threw out the first pitch at heads up 4!!!! ,0
"@JordanSchachtel The “wear a damn mask” thing is reflexive, lazy and extremely annoying.I’d go above your 95% mark on mask wearing. Where I’m at I’d say it’s closer to 98%.  Anything that requires 100% compliance is highly questionable anyway",1
"like,,,, how hard is it to not be a seething bitch??? be nice to me,,, also wear your fucking mask",0
At this point our #Masks are our best friends. We don’t leave home w/out them! #MaskUp #WearAMask ,0
@JeromeAdamsMD thank you for your comments on #Masks this AM on @foxandfriends WE THE PEOPLE are in this together w/ #COVID19 and must work together to slow the spread and restart our economy. @CDCgov #HappyIndependenceDay 🇺🇸🇺🇸,0
"#WearAMask #Covid #StopTheSpread #ItsNotAboutYOU #StopTheSpread  #StayHome  #StayHealthy #AllInThisTogether Wake up &amp; grow up, it just a piece of cloth! 🙄🤦🏻‍♀️🤷🏻‍♀️😷 ",0
Interesting insight about what science says about masks in @ChrisHrapsky story.  Check it out #sunrisers:  ,0
Summer fun! 🏖❤️(*private island all tested negative multiple times wear a mask❤️) ,2
Millions are going to protest during a fake pandemic with masks.,1
"@laurenboebert Lady, you are full of sh#t! Wear a mask to protect those people who protect your worthless ass! Covid is real!",0
Masks are the new mittens of 2020 in my household...where did they go? #covid19,2
@BreitbartNews No masks worn in Sweden. Chris Rock say his name: Cannon Hinnant. Vaccines cause men to become violent. 58% of the murders done by Black men. Donate to Go Fund Me 4 Mom Gwen Hinnant. Buy a bottle of chromium picolonate &amp; give one daily to every boy. Chromium prevents murders.,2
"@tina_porkskins @OregonGovBrown Cool.So again, bicyclists do FULL STOPS and I wear a mask.If they - AND YOU - don't care about my safety, then it's settled.Also alcohol kills more people so ban it",2
Day 1!  #skitheeast #strattonmountain #ilovermont #itwillgetbetter #staysafe #wearamask @ Stratton Mountain Resort ,2
Made a pit stop to our favorite neighbor bar ot_tavern for these world famous wings! #SundayFunday #WearYourMask #SocialDistancing #Support #Dallas @ OT Tavern Dallas ,2
"1 COVID fact that cannot be disputed: our hospitals are admitting more daily. @MercySGF we have 80 with 17 in ICU. We discharged 2, admitted 11. We lost 4 to this virus yesterday a single-day high in this hospital. The numbers are real. Masking helps. That’s a fact. Please mask.",0
"@donlemon  It is an economic tsunami here, not  corona virus story.  AND w majority seniors in the state we all stay home, wear our masks and follow the rules.  This is the diff.  Gov up in DC today kissy ass w PRES.  saying how well we have done. I call BS",0
"Greg should spend a week maskless in a COVID ICU seeing patients. No masks, no gowns, no PPE. Dare you. @GregAbbott_TX you spinless fuck. ",2
MASK DO WORK. #Covid_19,0
The most upsetting covid situation i have personally encountered is a poor woman with alzheimers and dementia and always forgets her mask getting yelled at for now wearing one.💔,2
"Prince William County courthouse parking lot and district court hallways are full. Apart from the masks inside, there is little indication that anyone knows or cares that we are at peak pandemic. Dangerous and disturbing, but really, that's Virginia ""justice"" in a nutshell. ",0
130Secret Service in quarantine what can’t they just wear masks heck what trump says they have families!,0
This dude is so annoying what do you mean probably lol send them or don’t also why do they even need to send masks everyone already has them just send us the stimulus stupid ,2
